exp_id,version,filename,size,creator,n_params
FR-FCM-ZZ4N,FCS3.0,9406_3_3_NKR.fcs,22751019,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_4_NKR.fcs,16962124,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_5_NKR.fcs,17514699,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_6_NKR.fcs,22056779,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_7_NKR.fcs,17160523,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_8_NKR.fcs,20246123,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9406_3_9_NKR.fcs,14356139,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9478_2_1_NKR.fcs,8002378,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9478_2_2_NKR.fcs,19439178,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9478_2_3_NKR.fcs,12856939,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9478_2_4_NKR.fcs,20930763,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,9478_2_5_NKR.fcs,14185227,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_APC Stained Control.fcs,322142,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322151,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_PE Stained Control.fcs,322140,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322159,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322161,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4N,FCS3.0,Compensation Controls_Unstained Control.fcs,322137,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_10_NKR.fcs,13999202,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_11_NKR.fcs,14847842,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_12_NKR.fcs,12225123,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_13_NKR.fcs,13590882,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_1_NKR.fcs,12058721,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_2_NKR.fcs,9962080,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_3_NKR.fcs,10594400,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_4_NKR.fcs,21551199,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_5_NKR.fcs,12545120,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_6_NKR.fcs,12312161,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_7_NKR.fcs,23558240,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_8_NKR.fcs,14969440,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9406_3_9_NKR.fcs,15596640,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9478_2_1_NKR.fcs,30387040,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9478_2_2_NKR.fcs,9757281,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9478_2_3_NKR.fcs,11819361,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9478_2_4_NKR.fcs,15674721,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,9478_2_5_NKR.fcs,18068320,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,APC-Cy7 re-do beads_Tube_001.fcs,322374,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_APC Stained Control.fcs,322144,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322151,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_PE Stained Control.fcs,322141,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322161,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322159,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4X,FCS3.0,Compensation Controls_Unstained Control.fcs,322139,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_High Atten FITC=571v.fcs,1122644,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_High Atten FITC=788v.fcs,1122645,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_High Noise FITC=571v.fcs,1122648,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Low Atten FITC=571.fcs,1122640,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Low Atten FITC=592V.fcs,1122642,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Low noise FITC=571v.fcs,1122643,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Med Atten FITC=571v.fcs,1122642,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Med Atten FITC=671v.fcs,1122643,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Med noise FITC=571v.fcs,1122646,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4P,FCS3.0,Spherotech RCP-30-5A Lot W02_Standard FITC=571V.fcs,1122640,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS2.0,Fig_6A_ISO PY001_001.fcs,302273,BD FACSDiva Software Version 6.1.3,15
FR-FCM-ZZ4Q,FCS3.0,Fig5CD_121102_HCT116ISO.fcs,3113656,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig4B_120509_HCT 116 New.fcs,1107771,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5A_111125_cE2.fcs,864300,BD FACSDiva Software Version 6.1.3,12
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120710_HCT116.fcs,618019,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5B_110826_ISO.fcs,3397816,BD FACSDiva Software Version 6.1.3,11
FR-FCM-ZZ4Q,FCS3.0,Fig4A_120523_cE2 Sample1.fcs,808444,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120531 xCELLigence_cE2 ISO.fcs,2099749,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS3.0,Fig5A_121102_cE2 ISO.fcs,3693136,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig5A_111125_cE2 ISO.fcs,790239,BD FACSDiva Software Version 6.1.3,12
FR-FCM-ZZ4Q,FCS3.0,Fig5E_110421_cE2 sample.fcs,2653080,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5CD_121129_HCT 116.fcs,7621097,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120531 xCELLigence_cE2 Sample 2.fcs,2251564,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS3.0,Fig4B_120531_HCT116_ISO.fcs,890714,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5AB_121210_cE2.fcs,7102332,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig4A_120523_cE2 ISO.fcs,1025687,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS3.0,Fig5A_121129_cE2.fcs,6474716,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig4B_120509_HCT 116 ISO.fcs,989010,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5A_121129_cE2 ISO.fcs,3820550,BD FACSDiva Software Version 6.1.3,22
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120531 xCELLigence_cE2 Sample.fcs,2112918,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4Q,FCS3.0,Fig4B_120614_Sample HCT 116.fcs,1201241,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig4A_120405_cE2.fcs,530811,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZ4Q,FCS3.0,Fig4A_120405_cE2_ISO.fcs,457088,BD FACSDiva Software Version 6.1.3,8
FR-FCM-ZZ4Q,FCS2.0,Fig4B_120427_HCT 116 ISO.fcs,233212,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig4A_110704_cE2-CD133_CD44.fcs,2426757,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120710_HCT116_ISO.fcs,624584,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120626_HCT116_HCT116.fcs,1563554,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS2.0,Fig4B_120427_HCT 116.fcs,469546,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5E_120626_HCT116_ISO.fcs,481838,BD FACSDiva Software Version 6.1.3,10
FR-FCM-ZZ4Q,FCS3.0,Fig5B_120515_cE2 s1.fcs,736735,BD FACSDiva Software Version 6.1.3,14
FR-FCM-ZZ4R,FCS3.0,20019466-3.fcs,11497700,NA,17
FR-FCM-ZZ4T,FCS3.0,TD43 Gag.fcs,30281974,NA,25
FR-FCM-ZZ4V,FCS3.0,9422_3_10_NKR.fcs,14723714,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_11_NKR.fcs,12812674,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_12_NKR.fcs,14064514,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_1_NKR.fcs,7582592,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_2_NKR.fcs,25400192,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_3_NKR.fcs,36360832,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_4_NKR.fcs,18815871,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_5_NKR.fcs,37040512,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_6_NKR.fcs,13836672,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_7_NKR.fcs,9813632,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_8_NKR.fcs,23709312,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9422_3_9_NKR.fcs,13630592,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_1_NKR.fcs,7924352,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_2_NKR.fcs,5304191,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_3_NKR.fcs,24002432,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_4_NKR.fcs,8148352,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_5_NKR.fcs,12991872,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_6_NKR.fcs,20028032,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_7_NKR.fcs,36892032,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,9519_2_8_NKR.fcs,24675712,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_APC Stained Control.fcs,322139,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322148,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_PE Stained Control.fcs,322136,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322156,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322156,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ4V,FCS3.0,Compensation Controls_Unstained Control.fcs,322134,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_10_NKR.fcs,23239595,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_11_NKR.fcs,13187753,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_12_NKR.fcs,10019755,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_1_NKR.fcs,13133992,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_2_NKR.fcs,27504553,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_3_NKR.fcs,7302312,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_4_NKR.fcs,32351913,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_5_NKR.fcs,9953191,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_6_NKR.fcs,23293354,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_7_NKR.fcs,4865192,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_8_NKR.fcs,32662952,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9422_3_9_NKR.fcs,32203432,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_1_NKR.fcs,17638311,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_2_NKR.fcs,33098151,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_3_NKR.fcs,18365353,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_4_NKR.fcs,27996072,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_5_NKR.fcs,8266152,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_6_NKR.fcs,28071593,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_7_NKR.fcs,15820712,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,9519_2_8_NKR.fcs,8326313,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_APC Stained Control.fcs,322142,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322149,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_PE Stained Control.fcs,322139,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322157,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322157,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Z,FCS3.0,Compensation Controls_Unstained Control.fcs,322138,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_1_NKR.fcs,15173013,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_2_NKR.fcs,12935573,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_3_NKR.fcs,16007573,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_4_NKR.fcs,19272852,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_5_NKR.fcs,19272853,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_6_NKR.fcs,14883733,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_7_NKR.fcs,15375253,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_8_NKR.fcs,15361173,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9406_4_9_NKR.fcs,19373972,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9478_3_1_NKR.fcs,19261333,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9478_3_2_NKR.fcs,11352213,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9478_3_3_NKR.fcs,8034453,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9478_3_4_NKR.fcs,9982613,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9478_3_5_NKR.fcs,19080853,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_1_NKR.fcs,28929173,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_2_NKR.fcs,14125972,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_3_NKR.fcs,20579733,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_4_NKR.fcs,20742293,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_5_NKR.fcs,26154133,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_6_NKR.fcs,8037013,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,9606_1_7_NKR.fcs,20890773,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_APC Stained Control.fcs,322155,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322163,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_PE Stained Control.fcs,322153,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322171,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322172,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ5Y,FCS3.0,Compensation Controls_Unstained Control.fcs,322150,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_1_NKR.fcs,19715705,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_2_NKR.fcs,6434425,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_3_NKR.fcs,19330425,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_4_NKR.fcs,19693944,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_5_NKR.fcs,8387706,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_6_NKR.fcs,31812985,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_7_NKR.fcs,14634105,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_8_NKR.fcs,19701625,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9406_4_9_NKR.fcs,8240505,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9478_3_1_NKR.fcs,9630585,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9478_3_2_NKR.fcs,14700666,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9478_3_3_NKR.fcs,8111226,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9478_3_4_NKR.fcs,11367544,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9478_3_5_NKR.fcs,21040505,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_1_NKR.fcs,9675384,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_2_NKR.fcs,9881465,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_3_NKR.fcs,17132665,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_4_NKR.fcs,10097785,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_5_NKR.fcs,9389945,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_6_NKR.fcs,19879545,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,9606_1_7_NKR.fcs,8442745,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,APC-Cy7 redo_APC-Cy7.fcs,642392,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_APC Stained Control.fcs,322153,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322160,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_PE Stained Control.fcs,322152,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322169,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322169,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ52,FCS3.0,Compensation Controls_Unstained Control.fcs,322149,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_1_NKR.fcs,8865072,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_2_NKR.fcs,8030512,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_3_NKR.fcs,3323954,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_4_NKR.fcs,8126512,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_5_NKR.fcs,21295153,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_6_NKR.fcs,20426033,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_7_NKR.fcs,20943152,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_8_NKR.fcs,11578672,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9606_2_9_NKR.fcs,31893553,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_1_NKR.fcs,10023472,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_2_NKR.fcs,12943152,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_3_NKR.fcs,26294832,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_4_NKR.fcs,8117552,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_5_NKR.fcs,8537392,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_6_NKR.fcs,9695792,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_7_NKR.fcs,9355312,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,9607_2_8_NKR.fcs,8665392,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_APC Stained Control.fcs,322142,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_APC-Cy7 Stained Control.fcs,322151,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_PE Stained Control.fcs,322140,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_Pacific Blue Stained Control.fcs,322160,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_PerCP-Cy5-5 Stained Control.fcs,322158,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ53,FCS3.0,Compensation Controls_Unstained Control.fcs,322137,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ54,FCS3.0,9606_2_1_NKR.fcs,26536839,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ54,FCS3.0,9606_2_2_NKR.fcs,6836362,BD FACSDiva Software Version 6.1.2,8
FR-FCM-ZZ54,FCS3.0,9606_2_3_NKR.fcs,18128521,BD FACSDiva Software Version 6.1.2,8
